sex,age_cat,race,priors_count,c_charge_degree,two_year_recid,length_of_stay
Female,< 25,African-American,-0.7336074554543861,M,0,-0.34065447528536436
Male,25 - 45,African-American,-0.3388396152967538,M,0,-0.34065447528536436
Male,> 45,African-American,1.0428478252549591,F,1,-0.30223638475250014
Male,25 - 45,African-American,-0.3388396152967538,F,1,-0.34065447528536436
Male,< 25,African-American,0.2533121449396945,F,1,-0.34065447528536436
Female,25 - 45,African-American,-0.14145569521793772,F,1,-0.22540020368677166
Male,< 25,African-American,-0.14145569521793772,F,1,3.7508721664646774
Male,25 - 45,African-American,-0.3388396152967538,F,0,-0.34065447528536436
Male,25 - 45,Caucasian,-0.14145569521793772,F,0,1.2921143723613657
Female,25 - 45,African-American,-0.53622353537557,M,0,-0.3598635205517965
Male,> 45,African-American,2.227151345727856,M,1,-0.3598635205517965
Male,> 45,Caucasian,-0.14145569521793772,M,1,-0.3598635205517965
Male,> 45,African-American,-0.14145569521793772,M,0,-0.3598635205517965
Female,< 25,Caucasian,-0.53622353537557,F,0,-0.34065447528536436
Male,25 - 45,Caucasian,-0.3388396152967538,M,1,-0.30223638475250014
Male,< 25,African-American,-0.14145569521793772,F,1,0.21640783744116712
Male,< 25,African-American,1.6349995854914074,M,1,0.33166210903975984
Male,< 25,Caucasian,-0.14145569521793772,F,1,-0.24460924895320377
Male,25 - 45,Caucasian,0.45069606501851067,F,0,-0.24460924895320377
Male,25 - 45,African-American,0.0559282248608784,F,1,-0.34065447528536436
Male,< 25,African-American,0.0559282248608784,F,0,-0.283027339486068
Female,25 - 45,Caucasian,0.6480799850973268,M,0,-0.03330975102245044
Male,25 - 45,African-American,0.2533121449396945,F,1,-0.34065447528536436
Female,> 45,Caucasian,-0.53622353537557,F,0,2.8864651294752317
Male,< 25,African-American,-0.53622353537557,F,0,-0.20619115842033953
Male,25 - 45,African-American,0.45069606501851067,F,1,0.23561688270759926
Female,< 25,African-American,-0.53622353537557,F,0,-0.34065447528536436
Male,25 - 45,African-American,2.227151345727856,F,1,-0.34065447528536436
Male,> 45,Caucasian,-0.7336074554543861,F,0,1.7147133682228726
Female,< 25,Caucasian,-0.7336074554543861,F,1,-0.3598635205517965
Male,25 - 45,African-American,0.2533121449396945,F,0,-0.14856402262104318
Female,> 45,African-American,-0.53622353537557,F,0,-0.34065447528536436
Male,< 25,African-American,-0.7336074554543861,M,1,-0.3598635205517965
Female,25 - 45,Caucasian,0.2533121449396945,F,0,-0.3598635205517965
Male,25 - 45,African-American,0.6480799850973268,F,1,0.3892892448390562
Male,> 45,Caucasian,2.0297674256490397,M,1,0.17798974690830288
Male,25 - 45,Caucasian,0.2533121449396945,M,1,-0.0909368868217468
Male,> 45,Caucasian,-0.7336074554543861,M,1,-0.30223638475250014
Male,25 - 45,African-American,-0.3388396152967538,M,0,-0.34065447528536436
Male,< 25,African-American,1.0428478252549591,F,1,0.8695153764998592
Male,25 - 45,African-American,0.8454639051761429,M,1,-0.34065447528536436
Male,25 - 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Male,25 - 45,African-American,0.6480799850973268,F,0,-0.34065447528536436
Male,25 - 45,African-American,1.6349995854914074,M,1,-0.3598635205517965
Female,< 25,Caucasian,-0.14145569521793772,M,1,-0.3598635205517965
Male,25 - 45,African-American,-0.53622353537557,F,1,-0.34065447528536436
Male,> 45,Caucasian,-0.53622353537557,M,0,-0.34065447528536436
Male,25 - 45,Caucasian,-0.7336074554543861,F,0,-0.3214454300189323
Male,25 - 45,Caucasian,-0.7336074554543861,F,0,-0.3598635205517965
Male,< 25,Caucasian,-0.7336074554543861,F,0,-0.3598635205517965
Male,< 25,Caucasian,0.2533121449396945,F,1,-0.34065447528536436
Male,25 - 45,Caucasian,0.0559282248608784,F,1,-0.3598635205517965
Male,> 45,Caucasian,1.8323835055702236,F,1,-0.3598635205517965
Female,25 - 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Male,> 45,Caucasian,-0.53622353537557,M,0,-0.3214454300189323
Male,> 45,Caucasian,1.4376156654125913,M,0,0.7350520596348343
Male,25 - 45,African-American,-0.14145569521793772,F,0,-0.3598635205517965
Male,> 45,African-American,-0.14145569521793772,M,0,0.5813796975033774
Male,> 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Male,25 - 45,African-American,0.45069606501851067,F,1,-0.16777306788747529
Male,< 25,Caucasian,-0.7336074554543861,F,1,-0.3598635205517965
Female,< 25,African-American,-0.7336074554543861,F,1,-0.3598635205517965
Male,25 - 45,African-American,0.6480799850973268,M,1,-0.34065447528536436
Male,25 - 45,African-American,2.227151345727856,F,0,-0.24460924895320377
Male,25 - 45,African-American,1.6349995854914074,F,0,-0.34065447528536436
Male,> 45,African-American,2.0297674256490397,F,1,-0.3598635205517965
Male,25 - 45,African-American,2.0297674256490397,F,1,1.2344872365620694
Male,> 45,Caucasian,-0.7336074554543861,F,0,-0.3790725658182286
Male,25 - 45,African-American,0.0559282248608784,F,1,0.04352643004327804
Male,< 25,African-American,-0.3388396152967538,F,1,-0.3598635205517965
Female,25 - 45,African-American,1.4376156654125913,F,0,-0.3598635205517965
Male,> 45,Caucasian,-0.14145569521793772,F,0,-0.283027339486068
Female,< 25,African-American,-0.3388396152967538,M,1,-0.0909368868217468
Male,> 45,African-American,-0.14145569521793772,F,0,0.33166210903975984
Male,25 - 45,African-American,0.6480799850973268,M,1,-0.3214454300189323
Male,> 45,African-American,-0.7336074554543861,M,0,-0.3598635205517965
Male,> 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Male,< 25,African-American,-0.7336074554543861,F,1,-0.18698211315390742
Male,< 25,African-American,-0.7336074554543861,M,1,-0.3214454300189323
Male,> 45,Caucasian,0.45069606501851067,F,1,-0.3598635205517965
Female,> 45,Caucasian,-0.3388396152967538,M,1,-0.14856402262104318
Male,25 - 45,Caucasian,0.2533121449396945,F,0,-0.34065447528536436
Male,> 45,Caucasian,-0.53622353537557,F,0,-0.12935497735461104
Female,25 - 45,Caucasian,-0.3388396152967538,F,1,0.42770733537192046
Female,25 - 45,African-American,-0.7336074554543861,M,0,-0.34065447528536436
Male,25 - 45,Caucasian,-0.3388396152967538,M,0,-0.34065447528536436
Male,> 45,African-American,-0.7336074554543861,F,0,-0.3598635205517965
Male,< 25,African-American,-0.7336074554543861,M,0,-0.34065447528536436
Male,25 - 45,African-American,2.0297674256490397,F,1,-0.3790725658182286
Male,> 45,African-American,4.003606626437201,F,1,-0.30223638475250014
Female,< 25,African-American,-0.3388396152967538,F,1,0.08194452057614228
Male,25 - 45,African-American,-0.7336074554543861,M,1,-0.3598635205517965
Male,< 25,Caucasian,-0.7336074554543861,F,1,-0.283027339486068
Male,25 - 45,African-American,-0.14145569521793772,M,0,-0.3598635205517965
Male,25 - 45,African-American,2.227151345727856,F,1,-0.22540020368677166
Male,25 - 45,African-American,1.2402317453337752,F,1,-0.16777306788747529
Male,< 25,African-American,-0.7336074554543861,F,0,-0.34065447528536436
Male,25 - 45,Caucasian,-0.3388396152967538,F,1,-0.3598635205517965
Female,> 45,Caucasian,-0.7336074554543861,M,0,-0.34065447528536436
Female,> 45,Caucasian,-0.53622353537557,F,0,-0.34065447528536436
Male,25 - 45,African-American,1.4376156654125913,F,0,-0.3598635205517965
Male,25 - 45,African-American,-0.3388396152967538,M,0,-0.3598635205517965
Male,> 45,African-American,2.227151345727856,F,1,-0.24460924895320377
Male,25 - 45,African-American,0.2533121449396945,F,0,-0.34065447528536436
Female,< 25,African-American,-0.7336074554543861,F,0,-0.3598635205517965
Female,> 45,African-American,-0.53622353537557,F,0,-0.34065447528536436
Female,> 45,Caucasian,-0.53622353537557,M,0,-0.3598635205517965
Female,25 - 45,African-American,0.45069606501851067,F,0,-0.3598635205517965
Male,25 - 45,Caucasian,0.45069606501851067,F,0,-0.34065447528536436
Female,25 - 45,Caucasian,-0.53622353537557,M,1,0.17798974690830288
Male,> 45,Caucasian,-0.7336074554543861,F,0,-0.3598635205517965
Male,25 - 45,Caucasian,-0.7336074554543861,M,1,-0.3214454300189323
Male,25 - 45,African-American,-0.53622353537557,F,0,-0.34065447528536436
Male,25 - 45,Caucasian,1.4376156654125913,F,1,1.1000239196970447
Male,> 45,Caucasian,0.2533121449396945,F,1,0.04352643004327804
Male,25 - 45,African-American,1.0428478252549591,F,1,0.6005887427698096
Male,25 - 45,Caucasian,-0.53622353537557,F,0,-0.3598635205517965
Male,> 45,African-American,0.8454639051761429,F,1,-0.3790725658182286
Female,< 25,Caucasian,-0.7336074554543861,F,0,-0.3598635205517965
Male,25 - 45,African-American,-0.7336074554543861,F,0,-0.3598635205517965
Male,< 25,African-American,0.8454639051761429,F,1,-0.3598635205517965
Male,> 45,African-American,-0.3388396152967538,M,0,0.17798974690830288
Male,25 - 45,African-American,0.2533121449396945,F,1,-0.14856402262104318
Male,< 25,Caucasian,-0.7336074554543861,F,1,-0.22540020368677166
Male,< 25,African-American,-0.7336074554543861,F,1,-0.20619115842033953
Male,> 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Female,> 45,Caucasian,0.2533121449396945,M,1,0.02431738477684592
Male,25 - 45,Caucasian,1.0428478252549591,F,0,-0.3598635205517965
Male,25 - 45,African-American,-0.7336074554543861,F,0,-0.3598635205517965
Male,> 45,Caucasian,-0.14145569521793772,F,1,-0.07172784155531468
Male,> 45,African-American,1.6349995854914074,F,0,0.6005887427698096
Male,25 - 45,African-American,-0.3388396152967538,F,0,-0.3598635205517965
Male,25 - 45,African-American,0.45069606501851067,F,0,-0.34065447528536436
Male,25 - 45,Caucasian,1.0428478252549591,M,0,1.8683857303543294
Male,> 45,African-American,0.8454639051761429,F,1,-0.3598635205517965
Male,25 - 45,African-American,1.8323835055702236,F,1,-0.3790725658182286
Male,25 - 45,Caucasian,1.0428478252549591,F,1,-0.34065447528536436
Male,25 - 45,African-American,-0.7336074554543861,F,0,-0.34065447528536436
Male,25 - 45,African-American,0.8454639051761429,M,1,-0.3598635205517965
Male,25 - 45,African-American,-0.53622353537557,F,0,-0.34065447528536436
Male,25 - 45,African-American,-0.7336074554543861,M,0,-0.3598635205517965
Male,> 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Female,25 - 45,African-American,-0.3388396152967538,F,0,-0.34065447528536436
Female,25 - 45,Caucasian,0.6480799850973268,M,0,-0.3598635205517965
Male,25 - 45,African-American,-0.53622353537557,F,1,0.005108339510413799
Female,> 45,Caucasian,-0.7336074554543861,M,1,-0.3214454300189323
Male,25 - 45,African-American,0.8454639051761429,F,1,-0.34065447528536436
Female,25 - 45,Caucasian,0.45069606501851067,F,1,-0.20619115842033953
Female,< 25,African-American,-0.3388396152967538,F,1,-0.34065447528536436
Male,< 25,Caucasian,-0.7336074554543861,F,0,-0.3790725658182286
Male,> 45,Caucasian,-0.3388396152967538,M,0,-0.34065447528536436
Male,> 45,Caucasian,-0.14145569521793772,F,1,0.33166210903975984
Male,< 25,African-American,-0.7336074554543861,F,0,-0.34065447528536436
Female,25 - 45,African-American,0.6480799850973268,F,1,-0.34065447528536436
Male,< 25,Caucasian,-0.7336074554543861,M,1,-0.34065447528536436
Male,25 - 45,African-American,0.2533121449396945,M,0,-0.34065447528536436
Male,< 25,African-American,-0.53622353537557,F,1,-0.14856402262104318
Male,25 - 45,African-American,3.411454866200753,F,1,-0.34065447528536436
Male,< 25,African-American,1.8323835055702236,F,1,-0.3598635205517965
Male,25 - 45,African-American,3.806222706358385,F,1,-0.34065447528536436
Male,25 - 45,African-American,1.4376156654125913,F,0,0.13957165637543864
Male,< 25,African-American,-0.53622353537557,F,0,-0.34065447528536436
Male,25 - 45,African-American,1.0428478252549591,F,0,0.8887244217662913
Male,25 - 45,African-American,4.003606626437201,F,1,-0.3214454300189323
Male,25 - 45,African-American,0.2533121449396945,F,1,-0.11014593208817892
Female,< 25,African-American,-0.53622353537557,F,0,-0.3598635205517965
Male,> 45,African-American,3.0166870260431202,F,0,-0.34065447528536436
Male,25 - 45,Caucasian,-0.7336074554543861,F,0,-0.3790725658182286
Male,> 45,Caucasian,-0.7336074554543861,M,0,1.3881595986935265
Male,25 - 45,African-American,0.45069606501851067,F,1,3.7892902569975413
Male,25 - 45,African-American,-0.7336074554543861,M,1,-0.3598635205517965
Male,< 25,African-American,-0.7336074554543861,F,1,-0.34065447528536436
Male,25 - 45,African-American,0.45069606501851067,M,0,0.25482592797403136
Male,< 25,Caucasian,-0.7336074554543861,M,1,-0.3214454300189323
Male,> 45,Caucasian,-0.53622353537557,F,1,0.02431738477684592
Male,> 45,African-American,4.5957583866736496,M,0,-0.18698211315390742
Female,25 - 45,African-American,-0.7336074554543861,M,0,-0.3598635205517965
Male,> 45,Caucasian,-0.53622353537557,M,0,0.005108339510413799
Female,25 - 45,African-American,0.0559282248608784,M,1,-0.05251879628888256
Male,< 25,Caucasian,-0.7336074554543861,F,0,-0.3598635205517965
Male,> 45,Caucasian,-0.53622353537557,F,0,-0.3790725658182286
Male,25 - 45,African-American,0.45069606501851067,F,1,3.520363623267492
Male,25 - 45,African-American,4.003606626437201,F,0,0.005108339510413799
Male,25 - 45,Caucasian,1.8323835055702236,F,1,-0.05251879628888256
Male,> 45,African-American,-0.7336074554543861,F,0,-0.283027339486068
Male,25 - 45,African-American,-0.53622353537557,F,1,-0.3598635205517965
Male,> 45,African-American,-0.53622353537557,M,0,-0.3214454300189323
Female,> 45,Caucasian,0.8454639051761429,F,0,-0.20619115842033953
Male,< 25,African-American,-0.7336074554543861,F,0,-0.3598635205517965
Male,25 - 45,African-American,2.0297674256490397,F,0,0.9271425122991556
Male,< 25,Caucasian,-0.7336074554543861,F,1,-0.3598635205517965
Female,25 - 45,Caucasian,-0.3388396152967538,F,1,0.4661254259047847
Male,25 - 45,African-American,-0.3388396152967538,M,0,-0.34065447528536436
Male,25 - 45,Caucasian,-0.53622353537557,M,0,-0.0909368868217468
Male,> 45,African-American,2.0297674256490397,F,1,2.3678209072815646
Male,25 - 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Male,< 25,African-American,0.0559282248608784,F,1,0.13957165637543864
Female,25 - 45,African-American,-0.3388396152967538,F,1,-0.3598635205517965
Female,25 - 45,Caucasian,0.0559282248608784,F,1,-0.2638182942196359
Male,< 25,Caucasian,-0.3388396152967538,F,0,-0.11014593208817892
Female,25 - 45,Caucasian,-0.53622353537557,F,1,-0.12935497735461104
Male,< 25,Caucasian,-0.53622353537557,F,1,-0.34065447528536436
Female,25 - 45,African-American,-0.7336074554543861,M,0,-0.3598635205517965
Male,> 45,Caucasian,-0.53622353537557,F,0,1.157651055496341
Male,25 - 45,African-American,0.6480799850973268,F,1,-0.3598635205517965
Male,> 45,Caucasian,0.2533121449396945,M,0,-0.3598635205517965
Female,25 - 45,Caucasian,0.0559282248608784,F,0,-0.11014593208817892
Male,< 25,African-American,-0.14145569521793772,F,0,-0.34065447528536436
Male,25 - 45,Caucasian,-0.53622353537557,F,0,0.04352643004327804
Male,< 25,African-American,-0.14145569521793772,M,1,-0.11014593208817892
Male,25 - 45,Caucasian,-0.7336074554543861,M,1,-0.283027339486068
Female,25 - 45,African-American,-0.14145569521793772,F,0,0.15878070164187078
Male,> 45,African-American,-0.53622353537557,F,0,0.1011535658425744
Male,> 45,African-American,0.45069606501851067,F,0,-0.2638182942196359
Male,25 - 45,African-American,0.6480799850973268,F,1,-0.3598635205517965
Male,25 - 45,African-American,1.2402317453337752,F,0,-0.22540020368677166
Female,> 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Male,25 - 45,African-American,-0.7336074554543861,M,1,-0.3598635205517965
Male,25 - 45,African-American,1.0428478252549591,F,0,-0.3214454300189323
Male,> 45,African-American,-0.53622353537557,F,0,2.752001812610207
Female,25 - 45,African-American,-0.53622353537557,M,0,-0.3790725658182286
Male,> 45,Caucasian,-0.7336074554543861,F,0,-0.3598635205517965
Male,25 - 45,Caucasian,0.45069606501851067,F,0,-0.3214454300189323
Male,> 45,African-American,-0.7336074554543861,F,0,-0.34065447528536436
Male,25 - 45,African-American,4.5957583866736496,F,1,1.9068038208871936
Male,25 - 45,African-American,-0.14145569521793772,F,0,-0.12935497735461104
Male,25 - 45,African-American,0.6480799850973268,M,1,-0.30223638475250014
Male,25 - 45,Caucasian,-0.53622353537557,F,1,0.25482592797403136
Male,25 - 45,African-American,0.8454639051761429,F,0,-0.34065447528536436
Male,> 45,African-American,-0.7336074554543861,F,1,-0.34065447528536436
Male,25 - 45,African-American,0.8454639051761429,F,0,0.4084982901054883
Male,> 45,Caucasian,0.0559282248608784,F,0,-0.22540020368677166
Male,> 45,African-American,2.227151345727856,F,1,5.979121417370803
Male,25 - 45,Caucasian,0.6480799850973268,F,1,-0.014100705756018322
Male,25 - 45,Caucasian,0.6480799850973268,F,1,-0.34065447528536436
Male,< 25,Caucasian,-0.7336074554543861,M,0,-0.34065447528536436
Male,25 - 45,African-American,-0.7336074554543861,M,0,-0.3598635205517965
Male,25 - 45,Caucasian,-0.7336074554543861,F,0,-0.3598635205517965
Male,25 - 45,Caucasian,-0.53622353537557,M,1,-0.3598635205517965
Male,> 45,Caucasian,-0.53622353537557,F,0,-0.3598635205517965
Female,25 - 45,African-American,-0.7336074554543861,F,0,-0.3790725658182286
Male,> 45,African-American,0.0559282248608784,M,0,-0.3598635205517965
Male,25 - 45,African-American,0.2533121449396945,F,0,1.2729053270949338
Male,25 - 45,African-American,-0.14145569521793772,M,0,-0.34065447528536436
Male,< 25,African-American,-0.7336074554543861,F,0,-0.3598635205517965
Male,> 45,Caucasian,-0.53622353537557,F,0,-0.3598635205517965
Male,25 - 45,Caucasian,-0.3388396152967538,F,0,-0.3214454300189323
Female,25 - 45,Caucasian,1.4376156654125913,F,1,0.13957165637543864
Male,< 25,African-American,-0.3388396152967538,F,0,-0.24460924895320377
Male,25 - 45,African-American,-0.7336074554543861,F,1,0.7926791954341307
Female,25 - 45,African-American,0.2533121449396945,F,1,0.1011535658425744
Male,< 25,Caucasian,-0.7336074554543861,F,0,-0.34065447528536436
Female,25 - 45,Caucasian,-0.14145569521793772,F,0,-0.3598635205517965
Male,25 - 45,African-American,0.6480799850973268,F,1,-0.3214454300189323
Male,25 - 45,African-American,0.2533121449396945,F,1,-0.3214454300189323
Male,< 25,African-American,-0.53622353537557,F,0,-0.3214454300189323
Male,25 - 45,Caucasian,-0.3388396152967538,F,1,-0.3598635205517965
Male,< 25,Caucasian,-0.3388396152967538,F,0,-0.30223638475250014
Male,< 25,African-American,-0.7336074554543861,M,0,-0.34065447528536436
